"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene","geneid"
1.06582377136786e-09,3.18628898853646,0.004,0,3.23424223421578e-05,"HCN2","ENSG00000099822"
1.06011799157976e-09,3.93253239629068,0.003,0,3.21692804544879e-05,"LINC00635","ENSG00000241469"
1.05957689306343e-09,4.03944760020719,0.003,0,3.21528608200099e-05,"","ENSG00000286850"
1.05440284286888e-09,1.58644225072933,0.01,0.003,3.19958542668563e-05,"","ENSG00000247011"
1.04505762138513e-09,1.54142073625731,0.01,0.003,3.17122735209318e-05,"MAP7-AS1","ENSG00000272189"
1.03192687406379e-09,1.7218979458304,0.009,0.003,3.13138209934656e-05,"MOXD1","ENSG00000079931"
9.71413220770452e-10,2.4020176795919,0.006,0.001,2.94775341842794e-05,"DLX5","ENSG00000105880"
9.67939787377721e-10,1.69152429678688,0.009,0.003,2.93721328479769e-05,"C11orf91","ENSG00000205177"
8.54488424247992e-10,3.18628898853646,0.004,0,2.59294512338053e-05,"","ENSG00000259541"
8.44632824547085e-10,1.56912766542716,0.008,0.002,2.56303830608813e-05,"","ENSG00000267299"
7.43737521059275e-10,2.62441010092835,0.005,0.001,2.25687150765437e-05,"ERFE","ENSG00000178752"
6.96213095052887e-10,1.88744450676214,0.008,0.002,2.11265863693799e-05,"HS3ST1","ENSG00000002587"
6.86834473796571e-10,1.43271447681482,0.012,0.005,2.08419921073569e-05,"SYN2","ENSG00000157152"
6.80188242376076e-10,1.31009519015086,0.015,0.006,2.0640312214902e-05,"","ENSG00000275630"
6.3842441982841e-10,1.40841545079005,0.014,0.006,1.93729890196931e-05,"EGOT","ENSG00000235947"
6.33054196068472e-10,4.35310807911095,0.004,0,1.92100295796978e-05,"SHISAL2B","ENSG00000145642"
6.09468928152866e-10,1.04423266277257,0.019,0.009,1.84943346247987e-05,"B3GNT5","ENSG00000176597"
5.9017723767872e-10,1.03222327343928,0.022,0.011,1.79089282773608e-05,"LINC01638","ENSG00000233521"
5.71877883374961e-10,2.24155300739865,0.005,0.001,1.73536343710132e-05,"SYT16","ENSG00000139973"
5.67394265423812e-10,1.41909119295084,0.01,0.003,1.72175789842856e-05,"CPT1C","ENSG00000169169"
5.61856472169659e-10,2.88118551629046,0.005,0.001,1.70495346479883e-05,"TMEM151B","ENSG00000178233"
4.989618597165e-10,1.94950547489439,0.007,0.002,1.51409976330972e-05,"KIF14","ENSG00000118193"
4.69483769500689e-10,5.34061713492776,0.003,0,1.42464849854984e-05,"","ENSG00000286479"
4.69481710166808e-10,6.1389832737581,0.003,0,1.42464224950118e-05,"MSMP","ENSG00000215183"
4.51921558529332e-10,3.00970025681314,0.004,0,1.37135596935726e-05,"","ENSG00000286414"
4.49624227742743e-10,3.36137569509455,0.004,0,1.36438471908535e-05,"TRIML2","ENSG00000179046"
4.33545338593333e-10,4.48002019159317,0.004,0,1.31559332996147e-05,"","ENSG00000286792"
4.15944284701469e-10,2.67955165512081,0.005,0.001,1.26218293192661e-05,"","ENSG00000285848"
3.82843952156177e-10,1.70687226112032,0.008,0.002,1.16173997281792e-05,"SAMMSON","ENSG00000240405"
3.4844741343868e-10,1.94481072606911,0.008,0.002,1.05736367607968e-05,"FAM72B","ENSG00000188610"
3.24154366542641e-10,1.89234330617498,0.008,0.002,9.83646425273643e-06,"SYT2","ENSG00000143858"
3.00130713874719e-10,1.61960911466453,0.01,0.003,9.10746651252835e-06,"ASGR1","ENSG00000141505"
2.96304479730186e-10,2.56707692586239,0.005,0.001,8.9913594374125e-06,"ERVMER34-1","ENSG00000226887"
2.93912054496911e-10,2.89505769087202,0.005,0.001,8.91876129370878e-06,"CABYR","ENSG00000154040"
2.52090000623827e-10,2.27648679750804,0.006,0.001,7.64967106893004e-06,"LINC00636","ENSG00000240423"
2.33784086208158e-10,1.36354353177726,0.014,0.006,7.09417809598657e-06,"C16orf89","ENSG00000153446"
2.10085970562838e-10,1.4020176795919,0.013,0.005,6.37505877672932e-06,"LRATD2","ENSG00000168672"
1.99293395405895e-10,1.09088898555706,0.033,0.019,6.04755808359189e-06,"IGHG3","ENSG00000211897"
1.96595346244385e-10,4.51749489701183,0.003,0,5.96568578178585e-06,"","ENSG00000205890"
1.90098163116186e-10,6.72394577447926,0.003,0,5.76852875976066e-06,"MMP10","ENSG00000166670"
1.84688943477509e-10,1.03145480945366,0.026,0.013,5.60438598982501e-06,"","ENSG00000287974"
1.81881854088122e-10,2.92139183868548,0.005,0.001,5.51920486230407e-06,"PPM1K-DT","ENSG00000246375"
1.54740627961167e-10,1.51539947900964,0.012,0.004,4.6956043554816e-06,"","ENSG00000286410"
1.53361834702227e-10,1.56486815527394,0.012,0.004,4.65376487403908e-06,"H1-1","ENSG00000124610"
1.45525554252117e-10,3.72394577447926,0.004,0,4.41597294378048e-06,"INPP5J","ENSG00000185133"
1.38751579023952e-10,1.02216960877535,0.023,0.011,4.21041666548182e-06,"NPB","ENSG00000183979"
1.22969988906436e-10,1.29588932873056,0.017,0.007,3.7315243133658e-06,"KRT7","ENSG00000135480"
1.18841542439954e-10,2.45448509948603,0.007,0.001,3.6062466053404e-06,"","ENSG00000235820"
1.14123506119763e-10,2.46475343493986,0.006,0.001,3.46307779320422e-06,"SHISA2","ENSG00000180730"
1.11743640291777e-10,3.00970025681314,0.004,0,3.39086076465398e-06,"","ENSG00000261831"
1.11155793460417e-10,2.71517556485153,0.006,0.001,3.37302255255635e-06,"LINC01936","ENSG00000235997"
1.10224086262771e-10,5.01868904004039,0.004,0,3.3447498976438e-06,"KRT17","ENSG00000128422"
1.03517426306024e-10,1.27022780703636,0.015,0.006,3.14123630125631e-06,"SPACDR","ENSG00000185955"
9.37392623028729e-11,1.10556027222065,0.021,0.01,2.84451791458068e-06,"RPP40","ENSG00000124787"
9.18261047552348e-11,1.24406531981566,0.017,0.007,2.7864631487976e-06,"ZNF687-AS1","ENSG00000232671"
9.14396015650888e-11,1.25593942010395,0.017,0.007,2.77473470949262e-06,"COL9A2","ENSG00000049089"
8.01484617224751e-11,4.1389832737581,0.004,0,2.43210507096851e-06,"LINC03082","ENSG00000275830"
7.56543040181433e-11,1.48002019159317,0.013,0.004,2.29572985543056e-06,"","ENSG00000269729"
7.42815317879461e-11,1.21759310845447,0.018,0.008,2.25407308210522e-06,"","ENSG00000286519"
7.20609441657295e-11,1.91659085242166,0.008,0.002,2.18668935070906e-06,"SLC28A1","ENSG00000156222"
6.82525782744978e-11,1.1910300215277,0.017,0.007,2.07112448773963e-06,"SLFNL1","ENSG00000171790"
6.69912045338814e-11,2.57604707936695,0.006,0.001,2.03284810158063e-06,"DUXA","ENSG00000258873"
6.6290432192729e-11,2.4020176795919,0.007,0.001,2.01158316488836e-06,"CXCR3","ENSG00000186810"
6.23396390114501e-11,1.75734893274647,0.009,0.002,1.89169634580245e-06,"RSPH9","ENSG00000172426"
5.59100233404231e-11,2.34756989556952,0.007,0.001,1.69658965826514e-06,"","ENSG00000261063"
5.13359034535187e-11,1.48218802827588,0.014,0.005,1.55778799029702e-06,"ULBP2","ENSG00000131015"
5.00210391846073e-11,1.27042079680869,0.011,0.004,1.51788843405691e-06,"CLVS1","ENSG00000177182"
4.74062749661588e-11,1.4814521470863,0.011,0.003,1.43854341384809e-06,"SLC7A14-AS1","ENSG00000285051"
4.70394752524624e-11,1.88522668151232,0.009,0.002,1.42741287653597e-06,"","ENSG00000287637"
