"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene","geneid"
1.48757968931604e-06,-2.48782983934477,0.007,0.059,0.0451406056722952,"NRBP2","ENSG00000185189"
1.48207047648543e-06,-1.83178424056213,0.039,0.128,0.0449734286089504,"ARHGAP35","ENSG00000160007"
1.48141448692059e-06,-2.02972361817404,0.048,0.142,0.0449535226056055,"TRAPPC9","ENSG00000167632"
1.46790084991271e-06,-2.07279234006593,0.02,0.091,0.0445434512906013,"TMUB2","ENSG00000168591"
1.46462716152369e-06,-2.93459504614591,0.03,0.11,0.0444441112164365,"SORBS1","ENSG00000095637"
1.4641112301108e-06,-2.65775484078708,0.007,0.059,0.0444284552777122,"DHRS12","ENSG00000102796"
1.4641112301108e-06,-2.65775484078708,0.007,0.059,0.0444284552777122,"LINC02256","ENSG00000261064"
1.45864648037675e-06,-3.8276798422294,0.004,0.05,0.0442626274470325,"HES4","ENSG00000188290"
1.45336826245495e-06,-2.78551038798546,0.03,0.11,0.0441024599241956,"CDC14B","ENSG00000081377"
1.44125352835959e-06,-2.35819455892818,0.038,0.123,0.0437348383180716,"PTPRD","ENSG00000153707"
1.44052114207887e-06,-1.88908038689354,0.025,0.1,0.0437126140563834,"TOMM40","ENSG00000130204"
1.4395061463999e-06,-1.54227762336715,0.052,0.151,0.0436818140125049,"DDX42","ENSG00000198231"
1.43882845136786e-06,-2.65775484078709,0.007,0.059,0.0436612493567578,"NRN1","ENSG00000124785"
1.4284945010403e-06,-1.73515934447269,0.107,0.233,0.0433476656340679,"SPIDR","ENSG00000164808"
1.42209986209191e-06,-1.51573583591466,0.029,0.11,0.0431536203151791,"LSM6","ENSG00000164167"
1.41423705471916e-06,-1.28119148932288,0.077,0.192,0.0429150234254528,"ADAM10","ENSG00000137845"
1.40851840607004e-06,-2.79525836453702,0.003,0.046,0.0427414910321953,"ACAD10","ENSG00000111271"
1.40851840607004e-06,-3.11718645942438,0.003,0.046,0.0427414910321953,"YDJC","ENSG00000161179"
